Current Assets,Cash,Accounts Receivable,Inventory,Non-Current Assets,Total Assets,Current Liabilities,Long-Term Liabilities,Equity,Retained Earnings,Revenue,COGS,Gross Profit,Operating Income,EBIT,Pretax Income,Tax Expense,Net Income,Interest Expense,SGA Expense,Admin Expense,RD Expense,CFO,company,year,short_term_liabilities_to_assets,equity_to_assets,equity_to_short_term_liabilities,equity_to_long_term_liabilities,fixed_assets_to_total_liabilities,gross_profit_to_long_term_liabilities,current_assets_to_total_liabilities,quick_ratio,working_capital_to_total_assets,operating_income_to_assets,ebit_to_current_liabilities,net_operating_profit_margin,return_on_assets,sales_to_current_assets,asset_turnover,debt_ratio,working_capital_to_net_sales,inventories_to_current_assets,inventories_to_total_assets,operating_income_to_assets_trend_1yr,short_term_liabilities_to_assets_trend_1yr,asset_turnover_trend_1yr,gross_profit_to_long_term_liabilities_trend_1yr,bankruptcy_label,gdp_growth,inflation_rate,interest_rate,usdtry_avg,usdtry_change,unemployment_rate,industrial_prod_growth,credit_growth,m2_growth,gdp_growth_lag1,inflation_rate_lag1,interest_rate_lag1,usdtry_avg_lag1,usdtry_change_lag1,unemployment_rate_lag1,industrial_prod_growth_lag1,credit_growth_lag1,m2_growth_lag1,stl_ta_x_interest,oi_ta_x_unemployment,gp_ltl_x_inflation,margin_x_usdtry,turnover_x_gdp,roa_x_gdp,debt_ratio_x_interest,roa_x_inflation,wc_ta_x_credit,cfo_x_interest,log_assets_x_gdp
196061267.0,86225112.0,18303718.0,41840688.0,488551932.0,684613199.0,83203096.0,84649892.0,516760211.0,240117844.0,275521726.0,-209914172.0,178260409.0,165480693.0,113968657.0,64410414.0,-29787419.0,34622995.0,-76296040.0,0.0,-27283848.0,0.0,21066312.0,YAPRK,2024,0.12153300012552051,0.7548206954742046,6.210829113858936,6.10467655410594,2.9105941921033898,2.1058551261943723,1.1680534814191095,1.8535437551506497,0.16484954009775088,0.2417141434633661,1.3697646178935456,0.6006085088186476,0.05057307549806676,1.4052838187565115,0.40244874975014905,0.24517930452579545,0.4096162311352536,0.2134061900150834,0.06111580679588972,-0.14758182689418523,-0.010586953391290427,-0.08026451147777863,-1.7654051205556716,0,3.2,65.0,47.5,32.5,36.8,9.8,3.0,45,60,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60.0,70.0,5.772817505962224,2.368798605940988,136.8805832026342,22.10239312452623,1.287835999200477,0.16183384159381364,11.646016964975283,3.2872499073743393,7.41822930439879,1.461627998790599,65.10196660398708
20593724.0,11936815.0,3802751.0,447024.0,98137481.0,118731205.0,18746412.0,29914421.0,70070372.0,-8275963.0,19987515.0,-20480366.0,-492851.0,-6303453.0,-13541864.0,-15905846.0,326089.0,-15579757.0,-2493182.0,0.0,-863215.0,0.0,-2549884.0,YAYLA,2018,0.15788951186000344,0.5901596972758762,3.7378017724138357,2.342360963630217,2.0167653315758076,-0.01647536484159262,0.4232094423866521,1.074696320554568,0.015558774123449685,-0.0530901122413438,-0.7223709795773186,-0.3153695194224995,-0.13121872215480337,0.9705634104836989,0.1683425599866522,0.4098403027241238,0.09242329524205485,0.021706807374907034,0.003765008533350605,0.00022537730425170946,-0.019792904688659088,-0.012364597264309597,-0.08177555896535814,0,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14,20,3.75,17.950000000000003,13.0,7.95,32.9,11.45,2.05,35.5,39.0,3.7893482846400826,-0.5786822234306475,-0.26854844691795976,-12.299411257477482,0.5050276799599567,-0.39365616646441015,9.836167265378972,-2.138865171123295,0.21782283772829558,-0.5154265553019528,55.77711814400463
14552379.0,5821920.0,3432838.0,777768.0,99374459.0,113926838.0,15600653.0,26626565.0,71699620.0,-23580694.0,19915925.0,-19784392.0,131533.0,-454527.0,524673.0,427984.0,1375124.0,1803108.0,-1911178.0,0.0,-1409861.0,0.0,-541771.0,YAYLA,2019,0.1369357148313025,0.6293479329251638,4.595937105966013,2.692785194034604,2.3533271597480088,0.004939916207742155,0.34462083199513643,0.8829509251952466,-0.00920129109525536,-0.003989639385936438,0.03363147683625807,-0.022822289198217004,0.01582689409847397,1.3685683282437875,0.17481328675162564,0.3706520670748362,-0.05263496423088559,0.05344610664689258,0.006826907633476144,0.04910047285540736,-0.020953797028700927,0.006470726764973428,0.021415281049334777,0,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8,25,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14.0,20.0,1.6432285779756302,-0.054658059587329194,0.07508672635768075,-0.3971078320489758,0.15733195807646308,0.014244204688626572,4.447824804898035,0.24056879029680434,-0.07361032876204288,-0.05706514912667022,16.69596032556467
13675649.0,6049640.0,181361.0,560624.0,106117919.0,119793568.0,24701141.0,24368319.0,70724108.0,-21777586.0,10964917.0,-15128182.0,-4163265.0,-5232078.0,-2933153.0,-3929200.0,77445.0,-3851755.0,-2773881.0,0.0,-1366819.0,0.0,-8020987.0,YAYLA,2020,0.20619755644977533,0.590383183177247,2.8631919472869694,2.902297364048788,2.1626062116844165,-0.1708474433546278,0.27869980635613273,0.5309481452698885,-0.0920374289210586,-0.04367578399534773,-0.11874564822734301,-0.47716530822805137,-0.03215327053285532,0.8017840323336757,0.09153176738170116,0.40961681682275297,-1.005524437622282,0.04099432502252727,0.0046799173725253764,-0.03968614460941129,0.06926184161847282,-0.08328151936992448,-0.17578735956236993,0,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34,36,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8.0,25.0,2.113524953610197,-0.57652034873859,-2.101423553261922,-11.261101274182012,0.1739103580252322,-0.06109121401242511,4.198572372433218,-0.39548522755412047,-3.1292725833159922,-0.6863066032894187,35.34243305017146
5668555.0,668904.0,271507.0,1079364.0,150980744.0,156649299.0,29382011.0,23465257.0,103802031.0,-25629341.0,40366595.0,-45527723.0,-5161128.0,-7363616.0,12670653.0,7681614.0,-1252547.0,6429067.0,-6029887.0,0.0,-1907877.0,0.0,-4261973.0,YAYLA,2021,0.18756554410115808,0.6626396138548951,3.5328429698021693,4.423647735884589,2.8569261896376554,-0.21994764429812125,0.10726297147470329,0.15619050037112844,-0.15137926662538082,-0.047007015333021054,0.4312384540322989,-0.18241855672989016,0.04104114758917625,7.121143748274472,0.2576876836199567,0.33736038614510494,-0.5874524715299866,0.19041254781862396,0.006890321290234437,-0.003331231337673324,-0.01863201234861725,0.16615591623825554,-0.04910020094349346,0,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37,42,1.9,12.3,10.25,7.01,23.6,13.2,2.2,34.0,36.0,2.625917617416213,-0.5640841839962527,-4.310973828243177,-4.888817320361056,2.9376395932675066,0.46786908251660925,4.723045406031469,0.8044064927478546,-5.60103286513909,-0.3808993872356875,215.11252914465484
26348620.0,17502614.0,874522.0,4093637.0,437542632.0,463891252.0,47907860.0,22301017.0,393682375.0,-101447110.0,28134666.0,-35592094.0,-7457428.0,-20051713.0,29024559.0,79769032.0,349019.0,80118051.0,46249908.0,0.0,-8998752.0,0.0,73444112.0,YAYLA,2022,0.10327390265164992,0.8486522936198848,8.217490303261302,17.653113084483994,6.232012968958327,-0.33439856128534406,0.37528901081838983,0.4645371970277946,-0.0464747716346244,-0.04322502938684431,0.6058412753147396,-0.7127048531516244,0.17270869121713897,1.0677851819184458,0.06064927044582423,0.15134770638011513,-0.7662873979026443,0.15536437961456806,0.008824561753106738,0.0037819859461767427,-0.08429164144950817,-0.19703841317413245,-0.11445091698722282,0,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54,72,11.4,19.6,14.0,8.89,26.8,12.0,17.0,37.0,42.0,0.9294651238648493,-0.44954030562318087,-24.177015980930374,-61.43515834167002,0.3335709874520333,0.9498978016942643,1.3621293574210362,12.486838374999147,-2.5096376682697175,1.424896471210024,109.75338391617476
14023583.0,4513380.0,0.0,3041710.0,766929160.0,780952743.0,33428734.0,34018150.0,713505859.0,-30794634.0,22998550.0,-26618531.0,-3619981.0,-20512710.0,4757371.0,71807912.0,-131460.0,71676452.0,63041313.0,0.0,-9933525.0,0.0,43560426.0,YAYLA,2023,0.04280506637518783,0.9136351275995198,21.34408856165477,20.974269882401014,11.370861254316804,-0.10641322352920426,0.20792039851685365,0.3285159707214757,-0.02484804768782277,-0.02626626282302462,0.14231382498661183,-0.8919131858312807,0.09178078013358101,1.6399910065779908,0.02944934915223161,0.08636487240048019,-0.8437554106671943,0.21689963256893763,0.003894870755323027,0.016958766563819692,-0.06046883627646209,-0.03119992129359262,0.2279853377561398,0,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60,70,5.5,72.3,9.0,16.55,86.2,10.4,8.5,54.0,72.0,1.7122026550075131,-0.24690287053643142,-5.735672748224109,-38.79822358366071,0.13252207118504225,0.4130135106011146,3.4545948960192074,4.946984049200016,-1.490882861269366,2.2311427363793763,92.14211338942766
16109683.0,1155404.0,819782.0,3049576.0,688009773.0,704119456.0,31016294.0,38353785.0,634749377.0,40881818.0,52609586.0,-63396590.0,-10787004.0,-29469491.0,-61708425.0,-58897699.0,-3287680.0,-62185379.0,2704422.0,0.0,-14942648.0,0.0,12979228.0,YAYLA,2024,0.04404976135185789,0.9014796730741097,20.465029671178637,16.54984969540816,9.917961503258487,-0.28125005133130926,0.23222811956146108,0.42107245307901714,-0.021170571091278012,-0.041852970755007796,-1.9895486224111751,-0.5601543984778744,-0.08831651855391992,3.2657120565314663,0.07471684747765299,0.09852032692589026,-0.28334400882759275,0.18930080747088568,0.0043310491906077934,-0.015586707931983176,0.0012446949766700618,0.04526749832542138,-0.174836827802105,0,3.2,65.0,47.5,32.5,36.8,9.8,3.0,45,60,4.5,53.9,40.0,23.75,43.5,9.4,1.6,60.0,70.0,2.09236366421325,-0.4101591133990764,-18.2812533365351,-20.613681863985775,0.23909391192848958,-0.28261285937254377,4.679715528979787,-5.7405737060047946,-0.9526756991075105,0.8755805918250326,65.19186746094773
104987477.0,155672.0,14414863.0,19305533.0,92113819.0,197101296.0,50127829.0,5473244.0,141500223.0,92407300.0,91596682.0,-80276702.0,11319980.0,-1696762.0,-1696762.0,7187050.0,-1483526.0,5703524.0,-902080.0,-5156965.0,-4204644.0,0.0,-11085927.0,YBTAS,2018,0.2543252125546653,0.717906101439333,2.8227877772245034,25.853081463205367,1.6566913915492243,2.068239603423491,1.8882275347455975,1.7092689970674773,0.27833225409131757,-0.00860857860620054,-0.0338487030826729,-0.018524273619430886,0.028937019267493806,0.8724534069906261,0.46471882153428357,0.282093898560667,0.5989261488751306,0.18388415029727784,0.09794726565369717,0.013132847682079382,-0.017623538601088257,0.02325967181690497,-0.6866436565672587,0,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14,20,3.75,17.950000000000003,13.0,7.95,32.9,11.45,2.05,35.5,39.0,6.103805101311966,-0.09383350680758588,33.712305535802905,-0.7224466711578046,1.3941564646028506,0.08681105780248141,6.7702535654560085,0.47167341406014907,3.896651557278446,-1.3498756903150957,57.297685042331395
53457889.0,337884.0,1471527.0,18597079.0,98003009.0,151460898.0,13370749.0,4412543.0,133677606.0,98110824.0,45291120.0,-48422922.0,-3131802.0,-13210921.0,-12985390.0,-10470139.0,2701426.0,-7768713.0,-1651843.0,-3256747.0,-3765485.0,0.0,-35098266.0,YBTAS,2019,0.08827855358417326,0.882588230792082,9.997764971880034,30.29491293342637,5.510959894264796,-0.7097499106524288,3.0060738472944153,2.6072443660411246,0.2646698951963166,-0.08722331093005932,-0.971178951904639,-0.291688988923215,-0.051291872044757054,0.8472298634912426,0.29902846607974026,0.11741176920791795,0.8850993307297325,0.347882779284457,0.12278468730589462,-0.07861473232385878,-0.16604665897049203,-0.1656903554545433,-2.7779895140759194,0,0.9,15.2,12.0,5.67,17.4,13.7,-0.6,8,25,3.0,16.3,24.0,4.83,39.0,10.9,1.9,14.0,20.0,1.0593426430100792,-1.1949593597418127,-10.788198641916917,-5.07538840726394,0.2691256194717662,-0.04616268484028135,1.4089412304950153,-0.7796364550803072,2.117359161570533,-2.780778389416389,16.952254245531464
